id;name;geoid;geoname;value;datetime
10205;Generación medida solar Sevilla;27;Sevilla;5838.598;2023-11-03T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;4279.774;2023-11-04T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;7219.665;2023-11-05T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;9280.359;2023-11-06T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;10174.474;2023-11-07T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;6412.952;2023-11-08T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;3349.996;2023-11-09T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;8109.51;2023-11-10T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;4902.604;2023-11-11T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;7357.685;2023-11-12T00:00:00+01:00
